Dataset,project_name,passed_CDHIT_filter,signal_to_noise,EternaScore,GC content,Length,"Target structure, total loops","Target structure, # hairpins","Target structure, # Internal loops","Target structure, # Multiloops",# constructs,Sequence Entropy,EternaBench
Round 12,The RFAM Mapping project - Shape 19,True,18.961,70.8,0.6185567010309279,76.0,6.0,2.0,3.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 2,True,36.719,69.6,0.4358974358974359,57.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 20,True,21.717,81.8,0.3877551020408163,77.0,6.0,1.0,5.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 21,True,11.031,81.8,0.42857142857142855,77.0,4.0,1.0,3.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 22,True,40.667,88.4,0.41333333333333333,54.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 23,True,25.423,83.7,0.41333333333333333,54.0,4.0,1.0,3.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 24,True,32.206,79.6,0.5061728395061729,60.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 25,True,24.78,85.7,0.5061728395061729,60.0,4.0,1.0,3.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 26,True,8.479,84.3,0.43137254901960786,81.0,4.0,2.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 27,True,8.032,74.3,0.4117647058823529,81.0,5.0,2.0,2.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 28,True,4.109,82.1,0.41414141414141414,78.0,6.0,2.0,3.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 29,True,7.689,82.1,0.37373737373737376,78.0,4.0,1.0,3.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 3,True,54.95,84.8,0.4358974358974359,57.0,4.0,2.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 30,True,31.335,77.8,0.4025974025974026,56.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 31,True,11.853,75.6,0.42857142857142855,56.0,4.0,1.0,3.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 32,True,17.233,76.8,0.44554455445544555,80.0,5.0,3.0,0.0,2.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 33,True,13.325,81.2,0.44554455445544555,80.0,4.0,2.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 34,True,26.505,81.2,0.4791666666666667,75.0,3.0,2.0,0.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 35,True,11.746,95.3,0.5,75.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 36,True,38.454,82.8,0.5104166666666666,75.0,7.0,1.0,6.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 37,True,16.405,76.6,0.5520833333333334,75.0,4.0,2.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 38,True,8.029,95.7,0.5,57.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 39,True,39.045,76.1,0.5,57.0,5.0,2.0,2.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 4,True,52.864,93.3,0.43548387096774194,41.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 40,True,18.396,94.7,0.43820224719101125,68.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 41,True,16.45,86.0,0.48314606741573035,68.0,5.0,1.0,4.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 42,True,21.386,96.86666666666667,0.4635416666666667,43.0,1.0,1.0,0.0,0.0,3,0.3019055796547643,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 43,True,20.512999999999998,95.35,0.390625,43.0,2.0,1.0,1.0,0.0,2,0.10830424696249144,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 44,True,16.84,92.9,0.5294117647058824,81.0,4.0,2.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 45,True,14.204,75.7,0.5686274509803921,81.0,5.0,1.0,4.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 46,True,17.503,95.525,0.31690140845070425,50.0,1.0,1.0,0.0,0.0,4,0.4837055904490475,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 47,True,13.845,64.6,0.36082474226804123,76.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 48,True,2.203,69.2,0.36082474226804123,76.0,4.0,2.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 49,True,10.438,99.35,0.3214285714285714,49.0,1.0,1.0,0.0,0.0,4,0.3663777954388282,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 5,True,3.553,93.3,0.46774193548387094,41.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 50,True,13.193,88.7,0.5319148936170213,73.0,5.0,1.0,4.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 51,True,11.964,74.2,0.574468085106383,73.0,5.0,2.0,2.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 52,True,16.362,81.6,0.43209876543209874,60.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 53,True,27.903,93.9,0.48148148148148145,60.0,4.0,2.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 54,True,9.148,80.4,0.3977272727272727,67.0,4.0,2.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 55,True,11.965,75.0,0.32954545454545453,67.0,4.0,2.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 56,True,51.454,80.6,0.3382352941176471,47.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 57,True,2.7395,73.6,0.3235294117647059,47.0,2.0,1.0,1.0,0.0,2,0.12232009068704916,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 58,True,24.954,80.0,0.41379310344827586,66.0,5.0,1.0,4.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 59,True,31.283,70.9,0.4367816091954023,66.0,4.0,2.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 6,True,6.358,93.6,0.4177215189873418,58.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 60,True,15.047,83.0,0.46835443037974683,58.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 61,True,7.617,81.9,0.4177215189873418,58.0,3.0,1.0,2.0,0.0,2,0.10528817932556131,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 62,True,8.871,81.6,0.37037037037037035,60.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 63,True,10.656,77.6,0.37037037037037035,60.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 64,True,13.067,95.2,0.44680851063829785,73.0,4.0,1.0,3.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 65,True,21.803,77.4,0.40425531914893614,73.0,4.0,1.0,3.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 66,True,6.805499999999999,88.25,0.3787878787878788,45.0,2.0,1.0,1.0,0.0,2,0.12602676010180822,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 67,True,9.103,73.5,0.42424242424242425,45.0,2.0,1.0,1.0,0.0,2,0.10502230008484019,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 68,True,12.618,80.9,0.51,79.0,6.0,1.0,5.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 69,True,7.541,94.1,0.57,79.0,5.0,3.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 7,True,38.886,80.9,0.34177215189873417,58.0,4.0,1.0,3.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 70,True,10.133,84.4,0.36363636363636365,56.0,3.0,2.0,0.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 71,True,19.591,84.4,0.33766233766233766,56.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 72,True,13.14,93.6,0.31645569620253167,58.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 73,True,47.497,85.1,0.31645569620253167,58.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 74,True,3.652,93.0,0.4943820224719101,68.0,3.0,2.0,0.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 75,True,21.529,73.7,0.47191011235955055,68.0,4.0,2.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 76,True,11.1625,82.05000000000001,0.323943661971831,50.0,2.0,1.0,1.0,0.0,2,0.11715163615097667,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 77,True,29.566,85.7,0.3880597014925373,46.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 78,True,17.012500000000003,78.55,0.417910447761194,46.0,3.0,1.0,2.0,0.0,2,0.12414576368237826,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 79,True,24.736,85.3,0.5,45.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 8,True,1.577,81.4,0.49019607843137253,81.0,4.0,2.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 80,True,11.631,75.0,0.43939393939393945,45.0,3.0,1.0,2.0,0.0,2,0.12602676010180822,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 81,True,18.666,82.8,0.4375,43.0,2.0,1.0,1.0,0.0,2,0.10830424696249144,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 82,True,9.887,85.1,0.42424242424242425,78.0,5.0,1.0,4.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 83,True,19.225,89.6,0.42424242424242425,78.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 84,True,18.24,90.9,0.5230769230769231,44.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 85,True,39.46,96.95,0.5538461538461539,44.0,3.0,1.0,2.0,0.0,2,0.10663802777845312,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 86,True,15.224,85.5,0.39361702127659576,73.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 87,True,15.066,72.6,0.35106382978723405,73.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 88,True,8.918,94.3,0.373134328358209,46.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 89,True,24.912,100.0,0.43283582089552236,46.0,1.0,1.0,0.0,0.0,2,0.12414576368237826,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 9,True,8.755,87.1,0.47058823529411764,81.0,7.0,2.0,4.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 90,True,15.713,62.7,0.494949494949495,78.0,7.0,1.0,6.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 91,True,12.963,82.1,0.5151515151515151,78.0,5.0,2.0,2.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 92,True,19.946,70.1,0.5353535353535354,78.0,6.0,1.0,5.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 93,True,13.949,76.1,0.494949494949495,78.0,5.0,2.0,2.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 94,True,8.94,85.4,0.4246575342465753,52.0,4.0,1.0,3.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 95,True,27.032,92.7,0.4794520547945205,52.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 96,True,19.253,85.2,0.4946236559139785,72.0,6.0,1.0,5.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 97,True,14.312,80.3,0.45161290322580644,72.0,5.0,2.0,2.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 98,True,10.4845,80.65,0.3968253968253968,42.0,2.0,1.0,1.0,0.0,2,0.1100233619936421,Filtered (n=12711)
Round 12,Wobble Quad Control 2,True,0.20126666666666668,67.07333333333332,0.4071794871794872,109.0,6.0,3.0,1.0,2.0,15,0.6630634148790082,Filtered (n=12711)
Round 12,Wobble Quad Control 3,True,0.1683333333333334,67.3809523809524,0.41611721611721614,109.0,6.0,3.0,1.0,2.0,21,0.6428449232619714,Filtered (n=12711)
Round 12,Wobble Quad Control 4,True,0.1423125,66.77499999999999,0.41634615384615387,109.0,6.0,3.0,1.0,2.0,16,0.6012360057010002,Filtered (n=12711)
Round 13,Dimer A - control,True,3.639321428571429,94.77857142857142,0.41723901098901106,83.0,4.0,2.0,1.0,1.0,28,0.5824642538625431,Filtered (n=12711)
Round 13,Early bulge,True,3.4266666666666663,94.46111111111112,0.40806878306878314,63.0,3.0,1.0,2.0,0.0,18,0.5734814261782225,Filtered (n=12711)
Round 13,GNRA/receptor project - Shape 12,True,1.852,87.9,0.4961832061068702,110.0,7.0,2.0,4.0,1.0,1,0.0,Filtered (n=12711)
Round 13,GNRA/receptor project - Shape 8,True,7.577,92.9,0.48854961832061067,110.0,7.0,2.0,4.0,1.0,1,0.0,Filtered (n=12711)
Round 13,Intrinsical - Frequency 2,True,3.9003478260869566,92.62173913043479,0.2846989966555184,83.0,1.0,1.0,0.0,0.0,23,0.43445738473741885,Filtered (n=12711)
Round 13,Intrinsical - Frequency 6,True,2.4134285714285717,93.05714285714286,0.2403846153846154,83.0,1.0,1.0,0.0,0.0,7,0.21699500194912677,Filtered (n=12711)
Round 13,Intrinsical - Frequency 7,True,0.5249999999999999,70.85,0.1826923076923077,83.0,1.0,1.0,0.0,0.0,2,0.07997852083383984,Filtered (n=12711)
Round 13,Intrinsical frequency,True,1.9921428571428577,88.14285714285714,0.2668269230769231,83.0,1.0,1.0,0.0,0.0,28,0.6563195957870255,Filtered (n=12711)
Round 13,Intrinsically Green,True,0.223,75.0,0.7884615384615384,83.0,1.0,1.0,0.0,0.0,1,0.0,Filtered (n=12711)
Round 13,Really big loop coil - control,True,1.1426666666666665,68.82222222222221,0.3042735042735043,109.0,2.0,1.0,1.0,0.0,9,0.6122796690887649,Filtered (n=12711)
Round 13,SHAPE Profile - A-A Mismatch - Pilot Run 2B,True,0.7696250000000001,77.36875,0.38990384615384616,109.0,9.0,2.0,6.0,1.0,16,0.5254040963815653,Filtered (n=12711)
Round 13,SHAPE Profile - G-G Mismatch - Pilot Run 2A,True,0.9596842105263157,79.26842105263158,0.4769230769230769,109.0,9.0,2.0,6.0,1.0,19,0.5239777874652398,Filtered (n=12711)
Round 13,SHAPE Profile - G-G Mismatch - Pilot Run 2B,True,0.7205000000000001,76.91250000000001,0.4701923076923078,109.0,9.0,2.0,6.0,1.0,16,0.5002366138398068,Filtered (n=12711)
Round 13,SHAPE Profile - Most Likely Base Pair G/C,True,0.7466086956521738,77.95652173913045,0.4277047522750254,108.0,5.0,1.0,4.0,0.0,23,0.7039088335388368,Filtered (n=12711)
Round 13,Simplify - Mirror version,True,2.2475744680851064,93.19574468085106,0.43719312602291344,83.0,5.0,2.0,2.0,1.0,47,0.6788551199240923,Filtered (n=12711)
Round 13,Small Loops- v. 1,True,3.799133333333332,85.04333333333331,0.5125,83.0,11.0,4.0,6.0,1.0,30,0.5185759028328767,Filtered (n=12711)
Round 13,TrpAltA,True,3.67,89.5,0.4943820224719101,68.0,0.0,0.0,0.0,0.0,2,0.21806877590649965,Filtered (n=12711)
Round 13,TrpAltB,True,8.824166666666667,97.05833333333334,0.46722846441947574,68.0,0.0,0.0,0.0,0.0,12,0.35507942654832186,Filtered (n=12711)
Round 13,TrpAltC,True,8.653125,97.25000000000001,0.4873595505617977,68.0,0.0,0.0,0.0,0.0,16,0.33260516628727604,Filtered (n=12711)
Round 13,TrpBoundState,True,6.3061428571428575,98.74285714285715,0.4157303370786517,68.0,0.0,0.0,0.0,0.0,7,0.48097104923689976,Filtered (n=12711)
Round 13,Very relaxed multiloop,True,0.8664137931034482,78.86896551724138,0.36712247324613556,95.0,4.0,2.0,1.0,1.0,29,0.522075342043543,Filtered (n=12711)
Round 14,Adding some sweet triloops,True,2.784,88.2875,0.49721534653465355,80.0,5.0,3.0,1.0,1.0,32,0.4910649272154985,Filtered (n=12711)
Round 14,Improving the Energy Model: 5-Base Hairpin Loops,True,13.768999999999998,93.788,0.4220253164556963,58.0,2.0,1.0,1.0,0.0,50,0.6346408012975867,Filtered (n=12711)
Round 14,"Improving the Energy Model: Competing Tetraloops, Part 1",True,15.059793103448277,88.7103448275862,0.4151542649727768,55.0,2.0,1.0,1.0,0.0,29,0.6097094250770124,Filtered (n=12711)
Round 14,Improving the Energy Model: Favoring an Equivalent Structure,True,14.397909090909092,92.43333333333334,0.40757575757575754,59.0,2.0,1.0,1.0,0.0,33,0.5996122143878769,Filtered (n=12711)
Round 14,Intrinsical - Frequency 3,True,2.394714285714286,95.44285714285715,0.239010989010989,83.0,1.0,1.0,0.0,0.0,7,0.32178632120125844,Filtered (n=12711)
Round 14,Intrinsical - Frequency 4,True,2.533,97.41428571428573,0.23626373626373626,83.0,1.0,1.0,0.0,0.0,7,0.28810903759328466,Filtered (n=12711)
Round 14,Intrinsically Red,True,0.068,27.8,0.7980769230769231,83.0,1.0,1.0,0.0,0.0,1,0.0,Filtered (n=12711)
Round 14,JR's Let's Break the Barcode - 2 nt Dangling End Gap,True,4.928,95.9,0.5333333333333333,84.0,5.0,3.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 14,Johan's sequences,True,0.0,0.0,0.45021977716264905,111.66666666666667,0.0,0.0,0.0,0.0,3,,Filtered (n=12711)
Round 14,Late bulge,True,4.550611111111112,95.21666666666667,0.4193121693121694,63.0,3.0,1.0,2.0,0.0,18,0.6045689974013095,Filtered (n=12711)
Round 14,Late bulge control,True,5.291937500000002,95.38749999999996,0.3917410714285714,63.0,3.0,1.0,2.0,0.0,32,0.6997200267812153,Filtered (n=12711)
Round 14,Motif Assembled GAAA tetraloop binders - Shape 0,True,2.081,88.2,0.46153846153846156,96.0,8.0,1.0,7.0,0.0,1,0.18198845834342395,Filtered (n=12711)
Round 14,Motif Assembled GAAA tetraloop binders - Shape 1,True,0.137,71.6,0.43333333333333335,99.0,7.0,1.0,6.0,0.0,1,0.0,Filtered (n=12711)
Round 14,Motif Assembled GAAA tetraloop binders - Shape 10,True,2.282,90.0,0.5178571428571428,91.0,8.0,1.0,7.0,0.0,2,0.07426576934570842,Filtered (n=12711)
Round 14,Motif Assembled GAAA tetraloop binders - Shape 11,True,0.69,92.7,0.4473684210526316,93.0,7.0,1.0,6.0,0.0,1,0.0,Filtered (n=12711)
Round 14,Motif Assembled GAAA tetraloop binders - Shape 2,True,0.768,86.6,0.5116279069767442,108.0,8.0,1.0,7.0,0.0,1,0.0,Filtered (n=12711)
Round 14,Motif Assembled GAAA tetraloop binders - Shape 4,True,1.16,79.1,0.4796747967479675,102.0,8.0,1.0,7.0,0.0,1,0.0,Filtered (n=12711)
Round 14,Motif Assembled GAAA tetraloop binders - Shape 6,True,1.767,81.7,0.4649122807017544,93.0,8.0,1.0,7.0,0.0,1,0.0,Filtered (n=12711)
Round 14,Motif Assembled GAAA tetraloop binders - Shape 7,True,0.233,80.7,0.4083333333333333,99.0,7.0,1.0,6.0,0.0,1,0.0,Filtered (n=12711)
Round 14,Motif Assembled GAAA tetraloop binders - Shape 8,True,1.855,81.5,0.49193548387096775,103.0,8.0,1.0,7.0,0.0,1,0.0,Filtered (n=12711)
Round 14,Neck strength analysis 1 of 3 - Strong - alternating GCs.,True,1.1414761904761905,89.10476190476189,0.4949759720401924,88.0,5.0,3.0,1.0,1.0,21,0.5354814869660892,Filtered (n=12711)
Round 14,Neck strength analysis 2 of 3 - Medium - alternating AUs.,True,1.3454285714285716,92.44761904761904,0.39231105286151163,88.0,5.0,3.0,1.0,1.0,21,0.5174072869330173,Filtered (n=12711)
Round 14,Reproducibility Lab Round 3 - Shape 0,True,0.922,90.3,0.36538461538461536,83.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 14,Reproducibility Lab Round 3 - Shape 1,True,2.779,93.1,0.49038461538461536,83.0,9.0,3.0,5.0,1.0,1,0.0,Filtered (n=12711)
Round 14,Reproducibility Lab Round 3 - Shape 10,True,0.994,88.9,0.40384615384615385,83.0,5.0,2.0,2.0,1.0,1,0.0,Filtered (n=12711)
Round 14,Reproducibility Lab Round 3 - Shape 11,True,1.818,93.1,0.5192307692307693,83.0,6.0,3.0,2.0,1.0,1,0.0,Filtered (n=12711)
Round 14,Reproducibility Lab Round 3 - Shape 12,True,0.145,63.2,0.4117647058823529,30.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 14,Reproducibility Lab Round 3 - Shape 13,True,0.476,59.2,0.4,109.0,7.0,3.0,2.0,2.0,1,0.0,Filtered (n=12711)
Round 14,Reproducibility Lab Round 3 - Shape 15,True,9.616,94.7,0.5,49.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 14,Reproducibility Lab Round 3 - Shape 17,True,15.809,100.0,0.5068493150684932,52.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 14,Reproducibility Lab Round 3 - Shape 18,True,0.9342,78.62,0.4634615384615385,83.0,4.0,1.0,3.0,0.0,5,0.6535483095022863,Filtered (n=12711)
Round 14,Reproducibility Lab Round 3 - Shape 19,True,1.1354000000000002,80.43,0.4375,83.0,5.0,2.0,2.0,1.0,10,0.6870156608209564,Filtered (n=12711)
Round 14,Reproducibility Lab Round 3 - Shape 2,True,12.547,79.2,0.4519230769230769,83.0,7.0,3.0,2.0,2.0,1,0.0,Filtered (n=12711)
Round 14,Reproducibility Lab Round 3 - Shape 20,True,1.968,94.4,0.4230769230769231,83.0,6.0,2.0,3.0,1.0,1,0.0,Filtered (n=12711)
Round 14,Reproducibility Lab Round 3 - Shape 3,True,3.0759999999999996,92.4,0.5625,83.0,5.0,3.0,1.0,1.0,2,0.20661117882075294,Filtered (n=12711)
Round 14,Reproducibility Lab Round 3 - Shape 4,True,0.527,91.7,0.2403846153846154,83.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 14,Reproducibility Lab Round 3 - Shape 5,True,0.28800000000000003,55.55,0.23076923076923078,83.0,2.0,1.0,1.0,0.0,2,0.06664876736153319,Filtered (n=12711)
Round 14,Reproducibility Lab Round 3 - Shape 6,True,15.474,88.9,0.5961538461538461,83.0,10.0,3.0,6.0,1.0,1,0.0,Filtered (n=12711)
Round 14,Reproducibility Lab Round 3 - Shape 7,True,2.568,83.3,0.38461538461538464,83.0,4.0,2.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 14,Reproducibility Lab Round 3 - Shape 8,True,2.47,91.7,0.36538461538461536,83.0,4.0,2.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 14,Reproducibility Lab Round 3 - Shape 9,True,2.573,95.8,0.46153846153846156,83.0,8.0,1.0,7.0,0.0,1,0.0,Filtered (n=12711)
Round 14,Reversed G-C Multibranch Loop Closing Base Pairs 3,True,2.435333333333333,89.52424242424247,0.4347557204700061,77.0,4.0,2.0,1.0,1.0,33,0.6699862170586409,Filtered (n=12711)
Round 14,Ribozyme 1: Hammerhead variant,True,0.5499142857142858,77.33142857142859,0.4429752066115702,100.0,5.0,3.0,0.0,2.0,35,0.633815161862899,Filtered (n=12711)
Round 14,SHAPE Profile - A-A Mismatch - Pilot Run 2A,True,0.2288823529411765,68.06470588235294,0.38642533936651585,109.0,9.0,2.0,6.0,1.0,17,0.518845898818682,Filtered (n=12711)
Round 14,SHAPE Profile - A-C Mismatch - Pilot Run 2A,True,0.34226666666666666,73.94000000000001,0.4517948717948718,109.0,7.0,2.0,4.0,1.0,15,0.4959079279551702,Filtered (n=12711)
Round 14,SHAPE Profile - C-C Mismatch - Pilot Run 2B,True,0.5694736842105264,76.95789473684209,0.44898785425101223,109.0,7.0,2.0,4.0,1.0,19,0.5216682392009597,Filtered (n=12711)
Round 14,SHAPE Profile - G-A Mismatch - Pilot Run 2B,True,0.14500000000000002,70.39999999999999,0.43956043956043966,109.0,7.0,2.0,4.0,1.0,14,0.4819413850324209,Filtered (n=12711)
Round 14,Short Neck and Split Ends,True,9.514020408163264,87.68571428571425,0.47204968944099385,71.0,6.0,2.0,3.0,1.0,49,0.6722469494456556,Filtered (n=12711)
Round 14,Ziggy 25 (aka Multiloop Test),True,10.598522727272728,77.175,0.5220716783216783,83.0,11.0,2.0,8.0,1.0,44,0.578105194514161,Filtered (n=12711)
Round 15,Early bulge control,True,28.2289090909091,93.9575757575757,0.4271284271284271,63.0,3.0,1.0,2.0,0.0,33,0.7027124503532616,Filtered (n=12711)
Round 15,Intrinsical - Frequency 5,True,12.9012,99.72,0.24038461538461536,83.0,1.0,1.0,0.0,0.0,5,0.22372309503841695,Filtered (n=12711)
Round 15,New Frontier 4,True,8.642781249999999,87.16875,0.4019764957264959,96.0,4.0,1.0,3.0,0.0,32,0.6885781191377912,Filtered (n=12711)
Round 15,SAM II Riboswitch,True,17.79061111111111,95.93333333333334,0.4580808080808081,89.0,3.0,2.0,0.0,1.0,18,0.4060220499754113,Filtered (n=12711)
Round 15,SHAPE Profile - A-C Mismatch - Pilot Run 2B,True,2.1330000000000005,90.96,0.43230769230769234,109.0,7.0,2.0,4.0,1.0,15,0.5063050931361003,Filtered (n=12711)
Round 15,SHAPE Profile - C-A Mismatch - Pilot Run 2B,True,1.7037222222222221,86.17777777777776,0.42820512820512824,109.0,7.0,2.0,4.0,1.0,18,0.5335271171542143,Filtered (n=12711)
Round 15,SHAPE Profile - C-C Mismatch - Pilot Run 2A,True,3.561105263157895,89.54210526315786,0.46113360323886643,109.0,7.0,2.0,4.0,1.0,19,0.5084478285020559,Filtered (n=12711)
