Dataset,project_name,passed_CDHIT_filter,signal_to_noise,EternaScore,GC content,Length,"Target structure, total loops","Target structure, # hairpins","Target structure, # Internal loops","Target structure, # Multiloops",# constructs,Sequence Entropy,EternaBench
Round 13,Intrinsical - Frequency 6,0.058333333333333334,0.9678916666666668,82.55416666666665,0.22772435897435894,83.0,1.0,1.0,0.0,0.0,120,0.28272948430738687,Full (n=38846)
Round 13,Intrinsical - Frequency 7,0.016666666666666666,0.8137666666666671,81.16499999999999,0.2123397435897436,83.0,1.0,1.0,0.0,0.0,120,0.2622039529413757,Full (n=38846)
Round 13,Intrinsical frequency,0.2413793103448276,1.3754568965517244,83.29568965517245,0.2616047745358091,83.0,1.0,1.0,0.0,0.0,116,0.6184570148518839,Full (n=38846)
Round 13,Intrinsically Blue,0.0,0.019016666666666675,38.71166666666667,0.17516025641025648,83.0,1.0,1.0,0.0,0.0,60,0.183220142645985,Full (n=38846)
Round 13,Intrinsically Green,0.016666666666666666,0.06895,48.723333333333336,0.7738782051282048,83.0,1.0,1.0,0.0,0.0,60,0.17571240575130206,Full (n=38846)
Round 13,Really big loop coil - control,0.11842105263157894,0.6405,57.15526315789473,0.29170040485829973,109.0,2.0,1.0,1.0,0.0,76,0.6152431048761604,Full (n=38846)
Round 13,SHAPE Profile - A-A Mismatch - Pilot Run 2B,0.4,0.6222500000000001,75.41,0.39000000000000024,109.0,9.0,2.0,6.0,1.0,40,0.5263715933728716,Full (n=38846)
Round 13,SHAPE Profile - G-G Mismatch - Pilot Run 2A,0.475,0.8653999999999996,77.96249999999998,0.4744230769230767,109.0,9.0,2.0,6.0,1.0,40,0.5292187647472465,Full (n=38846)
Round 13,SHAPE Profile - G-G Mismatch - Pilot Run 2B,0.4,0.587225,74.61250000000001,0.4667307692307691,109.0,9.0,2.0,6.0,1.0,40,0.5050821463442402,Full (n=38846)
Round 13,SHAPE Profile - Most Likely Base Pair G/C,0.46,0.6017200000000001,76.206,0.4114728682170545,108.0,5.0,1.0,4.0,0.0,50,0.7045438224983898,Full (n=38846)
Round 13,Simplify - Mirror version,0.39166666666666666,1.7641416666666665,91.4066666666667,0.4318108974358974,83.0,5.0,2.0,2.0,1.0,120,0.6768711417897543,Full (n=38846)
Round 13,Small Loops- v. 1,0.26785714285714285,2.7591249999999987,84.3696428571429,0.5191449175824173,83.0,11.0,4.0,6.0,1.0,112,0.5140164838852451,Full (n=38846)
Round 13,TrpAltA,0.01694915254237288,4.868322033898303,96.61271186440682,0.5062845172348125,68.0,0.0,0.0,0.0,0.0,118,0.29865897001626834,Full (n=38846)
Round 13,TrpAltB,0.09090909090909091,5.719598484848483,96.06363636363646,0.4798263534218596,68.0,0.0,0.0,0.0,0.0,132,0.33113617885104984,Full (n=38846)
Round 13,TrpAltC,0.12698412698412698,6.112428571428574,96.32142857142865,0.4926877117888359,68.0,0.0,0.0,0.0,0.0,126,0.32762182803520906,Full (n=38846)
Round 13,TrpBoundState,0.04666666666666667,5.442679999999999,98.49933333333344,0.4783520599250941,68.0,0.0,0.0,0.0,0.0,150,0.37604083584738407,Full (n=38846)
Round 13,Very relaxed multiloop,0.3625,0.695575,76.07374999999999,0.35635775862068975,95.0,4.0,2.0,1.0,1.0,80,0.5218748419249771,Full (n=38846)
Round 14,Adding some sweet triloops,0.2,1.1207562500000001,83.94187500000001,0.5060024752475246,80.0,5.0,3.0,1.0,1.0,160,0.46100038978505603,Full (n=38846)
Round 14,Improving the Energy Model: 5-Base Hairpin Loops,0.3125,7.559474999999999,91.650625,0.4378164556962023,58.0,2.0,1.0,1.0,0.0,160,0.5965920250494148,Full (n=38846)
Round 14,"Improving the Energy Model: Competing Tetraloops, Part 1",0.3625,8.513037500000003,86.70124999999996,0.43470394736842105,55.0,2.0,1.0,1.0,0.0,80,0.594961070083347,Full (n=38846)
Round 14,Improving the Energy Model: Favoring an Equivalent Structure,0.275,7.7415249999999975,89.58833333333331,0.4191666666666667,59.0,2.0,1.0,1.0,0.0,120,0.5659337113263136,Full (n=38846)
Round 14,Intrinsical - Frequency 3,0.07142857142857142,0.8080714285714288,66.03061224489798,0.249607535321821,83.0,1.0,1.0,0.0,0.0,98,0.35747120971005936,Full (n=38846)
Round 14,Intrinsical - Frequency 4,0.058333333333333334,0.9633666666666668,69.84750000000004,0.2405448717948719,83.0,1.0,1.0,0.0,0.0,120,0.3249358330528998,Full (n=38846)
Round 14,Intrinsically Red,0.016666666666666666,0.005016666666666667,25.955,0.7716346153846149,83.0,1.0,1.0,0.0,0.0,60,0.1821679261081659,Full (n=38846)
Round 14,JR's Let's Break the Barcode - 2 nt Dangling End Gap,0.016666666666666666,2.053683333333333,93.46000000000001,0.502380952380952,84.0,5.0,3.0,1.0,1.0,60,0.17789050847699817,Full (n=38846)
Round 14,JR's Let's Break the Barcode - 3 nt Dangling End Gap,0.0,1.6608333333333336,91.2,0.4946540880503146,85.0,5.0,3.0,1.0,1.0,60,0.17528317589790662,Full (n=38846)
Round 14,Johan's sequences,0.2,0.0,0.0,0.4451221166155293,100.73333333333333,0.0,0.0,0.0,0.0,15,,Full (n=38846)
Round 14,Late bulge,0.45,2.4557999999999995,87.94749999999996,0.42678571428571405,63.0,3.0,1.0,2.0,0.0,40,0.5979447006422872,Full (n=38846)
Round 14,Late bulge control,0.4,2.6954249999999997,89.12124999999999,0.4123511904761904,63.0,3.0,1.0,2.0,0.0,80,0.6947415193446135,Full (n=38846)
Round 14,Motif Assembled GAAA tetraloop binders - Shape 0,0.25,1.214,77.95,0.4572649572649573,96.0,8.0,1.0,7.0,0.0,4,0.20512399007476023,Full (n=38846)
Round 14,Motif Assembled GAAA tetraloop binders - Shape 1,0.5,0.135,71.05,0.43333333333333335,99.0,7.0,1.0,6.0,0.0,2,0.03465735902799726,Full (n=38846)
Round 14,Motif Assembled GAAA tetraloop binders - Shape 10,0.5,1.7377500000000001,90.0,0.5223214285714286,91.0,8.0,1.0,7.0,0.0,4,0.14619560947818222,Full (n=38846)
Round 14,Motif Assembled GAAA tetraloop binders - Shape 11,0.5,0.4365,82.95,0.45614035087719296,93.0,7.0,1.0,6.0,0.0,2,0.06080238425964432,Full (n=38846)
Round 14,Motif Assembled GAAA tetraloop binders - Shape 2,0.125,0.509125,77.0625,0.49224806201550386,108.0,8.0,1.0,7.0,0.0,8,0.20681698399123033,Full (n=38846)
Round 14,Motif Assembled GAAA tetraloop binders - Shape 4,0.25,0.59075,74.69999999999999,0.46747967479674796,102.0,8.0,1.0,7.0,0.0,4,0.14088357328454174,Full (n=38846)
Round 14,Motif Assembled GAAA tetraloop binders - Shape 6,0.25,1.0194999999999999,80.475,0.4692982456140351,93.0,8.0,1.0,7.0,0.0,4,0.11471992452238669,Full (n=38846)
Round 14,Motif Assembled GAAA tetraloop binders - Shape 7,0.5,0.227,76.7,0.43333333333333335,99.0,7.0,1.0,6.0,0.0,2,0.08086717106532695,Full (n=38846)
Round 14,Motif Assembled GAAA tetraloop binders - Shape 8,0.25,1.2599999999999998,79.625,0.5040322580645161,103.0,8.0,1.0,7.0,0.0,4,0.11316808587092178,Full (n=38846)
Round 14,Neck strength analysis 1 of 3 - Strong - alternating GCs.,0.35,0.6221333333333333,80.15333333333338,0.4974006116207953,88.0,5.0,3.0,1.0,1.0,60,0.5111059410977781,Full (n=38846)
Round 14,Neck strength analysis 2 of 3 - Medium - alternating AUs.,0.35,0.7783833333333333,84.37833333333332,0.40137614678899075,88.0,5.0,3.0,1.0,1.0,60,0.49161420959672253,Full (n=38846)
Round 14,Reproducibility Lab Round 3 - Shape 0,0.5,0.5265,88.19999999999999,0.36538461538461536,83.0,3.0,1.0,2.0,0.0,2,0.05331901388922656,Full (n=38846)
Round 14,Reproducibility Lab Round 3 - Shape 1,0.5,1.669,89.6,0.49038461538461536,83.0,9.0,3.0,5.0,1.0,2,0.06664876736153319,Full (n=38846)
Round 14,Reproducibility Lab Round 3 - Shape 10,0.5,0.569,84.75,0.40384615384615385,83.0,5.0,2.0,2.0,1.0,2,0.05331901388922656,Full (n=38846)
Round 14,Reproducibility Lab Round 3 - Shape 11,0.5,1.0495,84.75,0.5192307692307693,83.0,6.0,3.0,2.0,1.0,2,0.05331901388922656,Full (n=38846)
Round 14,Reproducibility Lab Round 3 - Shape 12,0.5,1.1795,76.35,0.43137254901960786,30.0,2.0,1.0,1.0,0.0,2,0.1630934542493989,Full (n=38846)
Round 14,Reproducibility Lab Round 3 - Shape 13,0.5,0.4405,65.80000000000001,0.4076923076923077,109.0,7.0,3.0,2.0,2.0,2,0.06398281666707187,Full (n=38846)
Round 14,Reproducibility Lab Round 3 - Shape 14,0.0,2.4080000000000004,83.35,0.43661971830985913,50.0,3.0,1.0,2.0,0.0,2,0.05857581807548833,Full (n=38846)
Round 14,Reproducibility Lab Round 3 - Shape 15,0.5,4.9675,93.4,0.5,49.0,3.0,1.0,2.0,0.0,2,0.09902102579427789,Full (n=38846)
Round 14,Reproducibility Lab Round 3 - Shape 16,0.0,6.923,92.5,0.45833333333333337,51.0,3.0,1.0,2.0,0.0,2,0.09627044174443684,Full (n=38846)
Round 14,Reproducibility Lab Round 3 - Shape 17,0.5,8.081,97.55,0.4794520547945206,52.0,3.0,1.0,2.0,0.0,2,0.07596133485588441,Full (n=38846)
Round 14,Reproducibility Lab Round 3 - Shape 18,0.5,0.5684,80.00000000000001,0.4615384615384615,83.0,4.0,1.0,3.0,0.0,10,0.6703650225305272,Full (n=38846)
Round 14,Reproducibility Lab Round 3 - Shape 19,0.5,0.6738000000000001,76.105,0.4355769230769231,83.0,5.0,2.0,2.0,1.0,20,0.7031771972213143,Full (n=38846)
Round 14,Reproducibility Lab Round 3 - Shape 2,0.5,8.0035,79.2,0.47115384615384615,83.0,7.0,3.0,2.0,2.0,2,0.0666487673615332,Full (n=38846)
Round 14,Reproducibility Lab Round 3 - Shape 20,0.08333333333333333,0.7764166666666666,78.59166666666665,0.44230769230769235,83.0,6.0,2.0,3.0,1.0,12,0.1644950175966892,Full (n=38846)
Round 14,Reproducibility Lab Round 3 - Shape 3,0.5,2.151,90.97500000000001,0.5576923076923077,83.0,5.0,3.0,1.0,1.0,4,0.24571846774645284,Full (n=38846)
Round 14,Reproducibility Lab Round 3 - Shape 4,0.5,0.314,89.6,0.25961538461538464,83.0,2.0,1.0,1.0,0.0,2,0.0666487673615332,Full (n=38846)
Round 14,Reproducibility Lab Round 3 - Shape 5,1.0,0.28800000000000003,55.55,0.23076923076923078,83.0,2.0,1.0,1.0,0.0,2,0.06664876736153319,Full (n=38846)
Round 14,Reproducibility Lab Round 3 - Shape 6,0.5,9.6455,88.9,0.6057692307692308,83.0,10.0,3.0,6.0,1.0,2,0.09330827430614648,Full (n=38846)
Round 14,Reproducibility Lab Round 3 - Shape 7,0.5,1.4000000000000001,71.5,0.3942307692307693,83.0,4.0,2.0,1.0,1.0,2,0.06664876736153319,Full (n=38846)
Round 14,Reproducibility Lab Round 3 - Shape 8,0.5,1.5035,86.80000000000001,0.3557692307692307,83.0,4.0,2.0,1.0,1.0,2,0.09330827430614648,Full (n=38846)
Round 14,Reproducibility Lab Round 3 - Shape 9,0.5,1.394,81.94999999999999,0.4519230769230769,83.0,8.0,1.0,7.0,0.0,2,0.09330827430614648,Full (n=38846)
Round 14,Reversed G-C Multibranch Loop Closing Base Pairs 3,0.4125,1.4049249999999998,83.44249999999991,0.4413265306122449,77.0,4.0,2.0,1.0,1.0,80,0.6564877564511126,Full (n=38846)
Round 14,Ribozyme 1: Hammerhead variant,0.30701754385964913,0.3345438596491226,70.71754385964911,0.4472959257648256,100.0,5.0,3.0,0.0,2.0,114,0.632288778196755,Full (n=38846)
Round 14,SHAPE Profile - A-A Mismatch - Pilot Run 2A,0.425,0.17814999999999998,68.72500000000002,0.390769230769231,109.0,9.0,2.0,6.0,1.0,40,0.5224413482708271,Full (n=38846)
Round 14,SHAPE Profile - A-C Mismatch - Pilot Run 2A,0.375,0.24985,74.18,0.45115384615384624,109.0,7.0,2.0,4.0,1.0,40,0.48711298721391216,Full (n=38846)
Round 14,SHAPE Profile - C-C Mismatch - Pilot Run 2B,0.475,0.46177499999999994,73.7225,0.4523076923076923,109.0,7.0,2.0,4.0,1.0,40,0.5190412522178616,Full (n=38846)
Round 14,SHAPE Profile - G-A Mismatch - Pilot Run 2B,0.35,0.07792500000000001,68.05500000000004,0.4421153846153848,109.0,7.0,2.0,4.0,1.0,40,0.47017530731161356,Full (n=38846)
Round 14,Short Neck and Split Ends,0.4083333333333333,5.071433333333332,85.72250000000004,0.4844202898550723,71.0,6.0,2.0,3.0,1.0,120,0.6638070873149557,Full (n=38846)
Round 14,Ziggy 25 (aka Multiloop Test),0.3055555555555556,6.041548611111112,75.63680555555553,0.5339209401709403,83.0,11.0,2.0,8.0,1.0,144,0.5729424693070493,Full (n=38846)
Round 15,Early bulge control,0.4125,23.25196249999999,94.05749999999995,0.43065476190476204,63.0,3.0,1.0,2.0,0.0,80,0.7091933329516952,Full (n=38846)
Round 15,Intrinsical - Frequency 5,0.04310344827586207,7.844775862068966,96.64568965517248,0.2283653846153846,83.0,1.0,1.0,0.0,0.0,116,0.30040895625370656,Full (n=38846)
Round 15,New Frontier 4,0.4,7.126137500000003,87.92875000000001,0.4018162393162387,96.0,4.0,1.0,3.0,0.0,80,0.6797447764815735,Full (n=38846)
Round 15,SAM II Riboswitch,0.225,14.994425000000001,96.05249999999992,0.45227272727272727,89.0,3.0,2.0,0.0,1.0,80,0.4024205867267624,Full (n=38846)
Round 15,SHAPE Profile - A-C Mismatch - Pilot Run 2B,0.375,1.7574500000000004,90.39000000000004,0.43038461538461553,109.0,7.0,2.0,4.0,1.0,40,0.4913748851780286,Full (n=38846)
Round 15,SHAPE Profile - C-A Mismatch - Pilot Run 2B,0.45,1.5314,86.10250000000005,0.4275000000000001,109.0,7.0,2.0,4.0,1.0,40,0.5347214820140255,Full (n=38846)
Round 15,SHAPE Profile - C-C Mismatch - Pilot Run 2A,0.475,3.1717750000000002,89.06500000000004,0.461923076923077,109.0,7.0,2.0,4.0,1.0,40,0.5172634670019259,Full (n=38846)
Round 15,SHAPE Profile - C-U Mismatch - Pilot Run 2A,0.35,2.746224999999999,88.92500000000003,0.4348076923076924,109.0,7.0,2.0,4.0,1.0,40,0.4897492152343819,Full (n=38846)
Round 15,SHAPE Profile - G-A Mismatch - Pilot Run 2A,0.325,1.5345,85.41250000000001,0.43923076923076937,109.0,7.0,2.0,4.0,1.0,40,0.4640069887854898,Full (n=38846)
Round 15,The G Quadruplex - Round 2,0.23,1.4695999999999991,80.75499999999995,0.5297647058823531,64.0,3.0,1.0,2.0,0.0,100,0.4164087970133588,Full (n=38846)
Round 15,Triloop Hairpin and Stem Loop - Helix Stability,0.34,1.7286799999999989,86.62299999999999,0.4515748031496063,106.0,7.0,3.0,3.0,1.0,100,0.7939633057726333,Full (n=38846)
Round 15,Wobble Quad Control 1,0.2833333333333333,1.1393666666666669,87.26166666666668,0.3982051282051282,109.0,6.0,3.0,1.0,2.0,60,0.6401364408039669,Full (n=38846)
Round 15,Wobble Quad Stability 2,0.23333333333333334,1.8171499999999994,87.8466666666667,0.4265384615384616,109.0,6.0,3.0,1.0,2.0,60,0.6141542498877903,Full (n=38846)
Round 15,Wobble Quad Stability 3,0.2833333333333333,1.5141166666666668,86.73666666666668,0.427948717948718,109.0,6.0,3.0,1.0,2.0,60,0.6268884473896533,Full (n=38846)
Round 15,Wobble Quad Stability 4,0.2833333333333333,1.8218833333333335,86.41833333333338,0.41782051282051286,109.0,6.0,3.0,1.0,2.0,60,0.6719006534129824,Full (n=38846)
Round 16,A-U Closing Base Pairs - 4.1,0.325,1.8089000000000002,92.68374999999995,0.35585585585585583,90.0,4.0,2.0,1.0,1.0,80,0.5708410694076431,Full (n=38846)
Round 16,A-U Closing Base Pairs - 4.2,0.3,1.6326374999999995,92.27624999999995,0.3756756756756756,90.0,4.0,2.0,1.0,1.0,80,0.5980658784943665,Full (n=38846)
Round 16,"Alternative, C-C mismatch",0.0,1.48125,77.725,0.43103448275862066,66.0,3.0,1.0,2.0,0.0,4,0.14836979722708835,Full (n=38846)
Round 16,"Alternative, U-C & A-C mismatches",0.0,1.6117499999999998,77.7,0.43965517241379315,66.0,3.0,1.0,2.0,0.0,4,0.13438824177508268,Full (n=38846)
Round 16,"Alternative, U-C mismatch",0.0,1.6207500000000001,78.625,0.4281609195402299,66.0,3.0,1.0,2.0,0.0,4,0.16430421517099514,Full (n=38846)
Round 16,Consensus,0.0,1.4547500000000002,75.9,0.4281609195402299,66.0,3.0,1.0,2.0,0.0,4,0.12243742831715258,Full (n=38846)
Round 16,FMN Binding Site - Rotated,0.3793103448275862,2.2462241379310353,91.40517241379308,0.4088196286472149,83.0,3.0,1.0,2.0,0.0,58,0.6824479578972394,Full (n=38846)
Round 16,G-U Closing Base Pairs - 4.3,0.375,2.6188749999999996,90.24749999999997,0.39921171171171166,90.0,4.0,2.0,1.0,1.0,80,0.5884162003596117,Full (n=38846)
Round 16,G-U Closing Base Pairs - 4.4,0.35135135135135137,3.17504054054054,90.60135135135133,0.39749208668127606,90.0,4.0,2.0,1.0,1.0,74,0.5986740335505694,Full (n=38846)
Round 16,G12A,0.0,1.9237499999999998,76.35,0.39655172413793105,66.0,3.0,1.0,2.0,0.0,4,0.1373954150151088,Full (n=38846)
Round 16,G14A,0.0,2.6382499999999998,89.975,0.41666666666666663,66.0,3.0,1.0,2.0,0.0,4,0.1593441794390679,Full (n=38846)
Round 16,GA mismatch only,0.0,3.6052500000000003,97.3,0.4051724137931034,66.0,3.0,1.0,2.0,0.0,4,0.1453626239870622,Full (n=38846)
Round 16,Hairpin ribozyme,0.36666666666666664,1.5795833333333347,90.23166666666663,0.4401129943502825,97.0,5.0,2.0,2.0,1.0,60,0.5491031324835863,Full (n=38846)
Round 16,Hexaloop 1,0.4375,9.346712499999999,93.96000000000001,0.42311046511627926,65.0,4.0,2.0,1.0,1.0,80,0.6167270661152289,Full (n=38846)
Round 16,Hexaloop 2,0.375,3.9110625000000008,94.45749999999995,0.42193877551020387,77.0,4.0,2.0,1.0,1.0,80,0.7151918791159726,Full (n=38846)
Round 16,Hexaloop 3,0.275,1.8779750000000006,93.26874999999995,0.4111363636363635,89.0,4.0,2.0,1.0,1.0,80,0.7914469799237526,Full (n=38846)
Round 16,JR's Let's Break the Barcode - Adjacent Barcode Version,0.017241379310344827,3.569413793103447,94.99137931034484,0.5090391697355204,82.0,5.0,3.0,1.0,1.0,58,0.18415708273018525,Full (n=38846)
Round 16,Kinky Bits,0.35,2.5227375000000003,90.22874999999996,0.4358333333333329,84.0,6.0,1.0,5.0,0.0,80,0.6738035309128905,Full (n=38846)
Round 16,Mad multiloop - Pentaloop 1,0.4625,9.531762500000001,93.5225,0.44226190476190474,63.0,4.0,2.0,1.0,1.0,80,0.6080058059193063,Full (n=38846)
Round 16,Most Likely Base Pair U/A - Variation 1.1B,0.425,2.1782999999999997,90.16000000000003,0.42000000000000004,59.0,3.0,1.0,2.0,0.0,40,0.5449452761712128,Full (n=38846)
Round 16,Motif study: the S-turn,0.375,3.463237499999999,92.43124999999995,0.41408045977011493,66.0,3.0,1.0,2.0,0.0,80,0.6994892274192948,Full (n=38846)
Round 16,Multibranch Loop Terminal Mismatch Stability Pilot - Strand Length 1,0.2,1.3407250000000004,83.82750000000001,0.4247863247863249,96.0,4.0,2.0,1.0,1.0,40,0.6793706025567233,Full (n=38846)
Round 16,Multibranch Loop Terminal Mismatch Stability Pilot - Strand Length 2,0.2,1.2588749999999995,84.67999999999998,0.4382352941176471,98.0,4.0,2.0,1.0,1.0,40,0.6412441486384648,Full (n=38846)
Round 16,Multibranch Loop Terminal Mismatch Stability Pilot - Strand Length 3,0.175,1.1131,84.545,0.4130165289256197,100.0,4.0,2.0,1.0,1.0,40,0.613150480407997,Full (n=38846)
Round 16,Multibranch Loop Terminal Mismatch Stability Pilot - Strand Length 4,0.175,1.079725,82.62000000000002,0.4105691056910568,102.0,4.0,2.0,1.0,1.0,40,0.6166107882203626,Full (n=38846)
Round 16,Multibranch Loop Terminal Mismatch Stability Pilot - Strand Length 5,0.275,1.0654249999999998,82.17499999999998,0.41180000000000005,104.0,4.0,2.0,1.0,1.0,40,0.6284927654981562,Full (n=38846)
Round 16,Multibranch Loop Terminal Mismatch Stability Pilot - Strand Length 6,0.15,0.9892750000000001,84.55249999999998,0.40551181102362177,106.0,4.0,2.0,1.0,1.0,40,0.6234529800087452,Full (n=38846)
Round 16,Neck-Hairpin Spacing 0,0.275,1.8774500000000007,93.56249999999999,0.3641732283464565,106.0,3.0,2.0,0.0,1.0,40,0.5314786050924719,Full (n=38846)
Round 16,Neck-Hairpin Spacing 1,0.35,1.7604000000000006,92.27999999999999,0.3761811023622045,106.0,3.0,2.0,0.0,1.0,40,0.5310206605874734,Full (n=38846)
Round 16,Neck-Hairpin Spacing 2,0.35,1.6569249999999998,92.67999999999998,0.3917322834645666,106.0,3.0,2.0,0.0,1.0,40,0.5615806340387458,Full (n=38846)
Round 16,Neck-Hairpin Spacing 3,0.325,1.6056249999999999,90.6,0.3921259842519682,106.0,3.0,2.0,0.0,1.0,40,0.6008049635320856,Full (n=38846)
Round 16,Pentaloop 2,0.4375,4.0633374999999985,93.59874999999997,0.4307291666666666,75.0,4.0,2.0,1.0,1.0,80,0.7115592755534342,Full (n=38846)
Round 16,Pentaloop 3,0.2875,1.7704750000000005,91.46375000000003,0.4420138888888888,87.0,4.0,2.0,1.0,1.0,80,0.7721935327567031,Full (n=38846)
Round 16,Pure A,0.5,4.619,95.9,0.3793103448275862,66.0,3.0,1.0,2.0,0.0,4,0.1373954150151088,Full (n=38846)
Round 16,RNA Transient Structures and pre-miRs - Shape 0,0.0,11.621,91.7,0.47058823529411764,47.0,4.0,1.0,3.0,0.0,2,0.08154672712469944,Full (n=38846)
Round 16,RNA Transient Structures and pre-miRs - Shape 1,0.5,9.2075,88.9,0.5,47.0,3.0,1.0,2.0,0.0,2,0.12232009068704916,Full (n=38846)
Round 16,RNA Transient Structures and pre-miRs - Shape 10,0.5,5.143,85.15,0.4715447154471545,102.0,8.0,1.0,7.0,0.0,2,0.06762411517658003,Full (n=38846)
Round 16,RNA Transient Structures and pre-miRs - Shape 2,0.5,13.0045,80.6,0.4852941176470588,47.0,3.0,1.0,2.0,0.0,2,0.08154672712469944,Full (n=38846)
Round 16,RNA Transient Structures and pre-miRs - Shape 3,0.25,0.5862499999999999,72.925,0.5367647058823529,47.0,3.0,1.0,2.0,0.0,4,0.2344468404835109,Full (n=38846)
Round 16,RNA Transient Structures and pre-miRs - Shape 4,0.5,1.2215,71.45,0.5074626865671642,46.0,2.0,1.0,1.0,0.0,2,0.10345480306864854,Full (n=38846)
Round 16,RNA Transient Structures and pre-miRs - Shape 5,0.0,2.044,87.2,0.5333333333333334,54.0,3.0,1.0,2.0,0.0,2,0.0739356992597275,Full (n=38846)
Round 16,RNA Transient Structures and pre-miRs - Shape 6,0.25,1.05625,79.625,0.5,54.0,3.0,1.0,2.0,0.0,4,0.16164400190813152,Full (n=38846)
Round 16,RNA Transient Structures and pre-miRs - Shape 7,0.5,1.9545,86.05000000000001,0.49333333333333335,54.0,3.0,1.0,2.0,0.0,2,0.09241962407465937,Full (n=38846)
Round 16,Return of the boost,0.425,3.0136000000000007,92.38249999999996,0.4069587628865974,76.0,4.0,2.0,1.0,1.0,80,0.5969745001972003,Full (n=38846)
Round 16,SHAPE Profile - C-U Mismatch - Pilot Run 2B,0.4,0.9145,84.36500000000001,0.429423076923077,109.0,7.0,2.0,4.0,1.0,40,0.508420171617821,Full (n=38846)
Round 16,SHAPE Profile - Most Likely Base Pair G/C - Variation 2,0.34,0.15923999999999996,82.36399999999999,0.4536434108527134,108.0,5.0,1.0,4.0,0.0,50,0.6835099466943421,Full (n=38846)
Round 16,SHAPE Profile - Most Likely Base Pair G/C - Variation 2B,0.6,2.2224999999999993,92.08750000000002,0.43531250000000005,59.0,3.0,1.0,2.0,0.0,40,0.5215103914359633,Full (n=38846)
Round 16,SHAPE Profile - Most Likely Base Pair U/A - Variation 1.1,0.38,0.1858,81.87600000000002,0.4528682170542636,108.0,5.0,1.0,4.0,0.0,50,0.7061348767398451,Full (n=38846)
Round 16,SHAPE Profile - Most Likely Base Pair U/A - Variation 1.3,0.42,0.16224,82.12200000000001,0.42868217054263574,108.0,5.0,1.0,4.0,0.0,50,0.7134959938356313,Full (n=38846)
Round 16,The Donkey's Tail,0.1875,4.4845500000000005,91.25749999999998,0.4445054945054938,70.0,2.0,1.0,1.0,0.0,80,0.460750884780367,Full (n=38846)
Round 16,Variant 1,0.2833333333333333,1.5766166666666663,89.17500000000001,0.42997198879551773,98.0,5.0,2.0,2.0,1.0,60,0.5598002976757221,Full (n=38846)
Round 16,Variant 2,0.23333333333333334,1.5257666666666667,89.78000000000002,0.43402777777777785,99.0,5.0,2.0,2.0,1.0,60,0.5514508008898188,Full (n=38846)
Round 17,"5' Hairpin Stem, Part 1 - Five Base Pairs + UUCG Tetraloop",0.4,0.14850000000000002,69.64250000000003,0.46461538461538465,109.0,5.0,3.0,0.0,2.0,40,0.5116045095144497,Full (n=38846)
Round 17,Aptamer secondary structure - Shape 2,0.5,11.122,88.65,0.3877551020408163,77.0,3.0,1.0,2.0,0.0,2,0.07072930413876992,Full (n=38846)
Round 17,Aptamer secondary structure - Shape 5,0.5,2.9305000000000003,96.0,0.411214953271028,86.0,4.0,1.0,3.0,0.0,2,0.06478011033270516,Full (n=38846)
Round 17,Aptamer secondary structure - Shape 6,0.25,3.7215000000000003,94.45,0.415929203539823,92.0,4.0,2.0,1.0,1.0,4,0.14721710029591753,Full (n=38846)
Round 17,Aptamer secondary structure - Shape 7,0.0,1.512,90.5,0.4251968503937008,106.0,5.0,2.0,2.0,1.0,2,0.06549422178519168,Full (n=38846)
Round 17,Aptamer secondary structure - Shape 8,0.0,1.262,86.7,0.4126984126984127,105.0,5.0,2.0,2.0,1.0,2,0.03300700859809263,Full (n=38846)
Round 17,Bound - Mimic AGGAUA--UAAUU,0.02631578947368421,0.9102631578947371,81.69473684210529,0.3715292167426438,106.0,4.0,2.0,1.0,1.0,38,0.5987944781103555,Full (n=38846)
Round 17,Bound - Mimic AGUAUA--UAACA,0.0,0.9030263157894737,84.42894736842105,0.3700787401574801,106.0,5.0,2.0,2.0,1.0,38,0.6017222180125114,Full (n=38846)
Round 17,Bound - Mimic CCUAUC--GAAGG,0.0,0.7473947368421051,89.05263157894737,0.4042685453791957,106.0,4.0,2.0,1.0,1.0,38,0.5979314240656967,Full (n=38846)
Round 17,Bound - Mimic CGUUAC--GGAGG,0.02631578947368421,0.9407105263157894,89.13684210526317,0.4090343970161621,106.0,5.0,2.0,2.0,1.0,38,0.5989136730501281,Full (n=38846)
Round 17,Bound - Mimic CUGAAC--GACGG,0.18421052631578946,1.1297105263157896,92.64736842105263,0.4086199751346868,106.0,4.0,2.0,1.0,1.0,38,0.5997506761279877,Full (n=38846)
Round 17,Bound - Mimic GUAGUA--GAAAC,0.0,0.8039999999999999,85.45263157894736,0.38727724823870674,106.0,4.0,2.0,1.0,1.0,38,0.6000648743599774,Full (n=38846)
Round 17,Bound - Mimic UGGAUA--GACGG,0.13157894736842105,1.1257894736842107,84.4657894736842,0.400953170327393,106.0,5.0,2.0,2.0,1.0,38,0.5985833947539003,Full (n=38846)
Round 17,Bound - Mimic UGUAUU--GAAGG,0.07894736842105263,1.0188157894736842,80.42368421052632,0.3854123497720677,106.0,5.0,2.0,2.0,1.0,38,0.5979583624012094,Full (n=38846)
